station,valid,speed
FYV,6/10/2016 2:53:00 AM,0
FYV,6/10/2016 3:53:00 AM,0
FYV,6/10/2016 4:53:00 AM,3.45
FYV,6/10/2016 5:53:00 AM,4.6
FYV,6/10/2016 6:53:00 AM,4.6
FYV,6/10/2016 7:53:00 AM,0
FYV,6/10/2016 8:53:00 AM,0
FYV,6/10/2016 9:53:00 AM,0
FYV,6/10/2016 10:53:00 AM,0
FYV,6/10/2016 11:53:00 AM,0
FYV,6/10/2016 12:53:00 PM,0
FYV,6/10/2016 1:53:00 PM,6.9
FYV,6/10/2016 2:53:00 PM,11.5
FYV,6/10/2016 3:53:00 PM,11.5
FYV,6/10/2016 4:53:00 PM,9.2
FYV,6/10/2016 5:53:00 PM,4.6
FYV,6/10/2016 6:53:00 PM,10.35
FYV,6/10/2016 7:53:00 PM,11.5
FYV,6/10/2016 8:53:00 PM,13.8
FYV,6/10/2016 9:53:00 PM,8.05
FYV,6/10/2016 10:53:00 PM,4.6
FYV,6/10/2016 11:53:00 PM,4.6
FYV,6/11/2016 12:53:00 AM,4.6
FYV,6/11/2016 1:53:00 AM,0
FYV,6/11/2016 2:53:00 AM,0
FYV,6/11/2016 3:53:00 AM,0
FYV,6/11/2016 4:53:00 AM,0
FYV,6/11/2016 5:53:00 AM,0
FYV,6/11/2016 6:53:00 AM,0
FYV,6/11/2016 7:53:00 AM,3.45
FYV,6/11/2016 8:53:00 AM,0
FYV,6/11/2016 9:53:00 AM,0
FYV,6/11/2016 10:53:00 AM,0
FYV,6/11/2016 11:53:00 AM,0
FYV,6/11/2016 12:53:00 PM,0
FYV,6/11/2016 1:53:00 PM,5.75
FYV,6/11/2016 2:53:00 PM,8.05
FYV,6/11/2016 3:53:00 PM,10.35
FYV,6/11/2016 4:53:00 PM,9.2
FYV,6/11/2016 5:53:00 PM,8.05
FYV,6/11/2016 6:53:00 PM,5.75
FYV,6/11/2016 7:53:00 PM,5.75
FYV,6/11/2016 8:53:00 PM,6.9
FYV,6/11/2016 9:53:00 PM,8.05
FYV,6/11/2016 10:53:00 PM,5.75
FYV,6/11/2016 11:53:00 PM,5.75
FYV,6/12/2016 12:53:00 AM,3.45
FYV,6/12/2016 1:53:00 AM,0
FYV,6/12/2016 2:53:00 AM,0
FYV,6/12/2016 3:53:00 AM,4.6
FYV,6/12/2016 4:53:00 AM,0
FYV,6/12/2016 5:53:00 AM,0
FYV,6/12/2016 6:53:00 AM,0
FYV,6/12/2016 7:53:00 AM,0
FYV,6/12/2016 8:53:00 AM,0
FYV,6/12/2016 9:53:00 AM,0
FYV,6/12/2016 10:53:00 AM,0
FYV,6/12/2016 11:53:00 AM,3.45
FYV,6/12/2016 12:53:00 PM,3.45
FYV,6/12/2016 1:53:00 PM,6.9
FYV,6/12/2016 2:53:00 PM,4.6
FYV,6/12/2016 3:53:00 PM,11.5
FYV,6/12/2016 4:53:00 PM,6.9
FYV,6/12/2016 5:53:00 PM,20.7
FYV,6/12/2016 6:53:00 PM,5.75
FYV,6/12/2016 7:53:00 PM,6.9
FYV,6/12/2016 8:53:00 PM,3.45
FYV,6/12/2016 9:53:00 PM,5.75
FYV,6/12/2016 10:53:00 PM,8.05
FYV,6/12/2016 11:53:00 PM,4.6
FYV,6/13/2016 12:53:00 AM,0
FYV,6/13/2016 1:53:00 AM,4.6
FYV,6/13/2016 2:53:00 AM,0
FYV,6/13/2016 3:53:00 AM,0
FYV,6/13/2016 4:53:00 AM,0
FYV,6/13/2016 5:53:00 AM,0
FYV,6/13/2016 6:53:00 AM,0
FYV,6/13/2016 7:53:00 AM,3.45
FYV,6/13/2016 8:53:00 AM,3.45
FYV,6/13/2016 9:53:00 AM,0
FYV,6/13/2016 10:53:00 AM,0
FYV,6/13/2016 11:53:00 AM,0
FYV,6/13/2016 12:53:00 PM,0
FYV,6/13/2016 1:53:00 PM,5.75
FYV,6/13/2016 2:53:00 PM,8.05
FYV,6/13/2016 3:53:00 PM,5.75
FYV,6/13/2016 4:53:00 PM,5.75
FYV,6/13/2016 5:53:00 PM,10.35
FYV,6/13/2016 6:53:00 PM,12.65
FYV,6/13/2016 7:53:00 PM,5.75
FYV,6/13/2016 8:53:00 PM,6.9
FYV,6/13/2016 9:53:00 PM,3.45
FYV,6/13/2016 10:53:00 PM,10.35
FYV,6/13/2016 11:53:00 PM,5.75
FYV,6/14/2016 12:53:00 AM,4.6
FYV,6/14/2016 1:53:00 AM,3.45
FYV,6/14/2016 2:53:00 AM,0
FYV,6/14/2016 3:53:00 AM,0
FYV,6/14/2016 4:53:00 AM,3.45
FYV,6/14/2016 5:53:00 AM,0
FYV,6/14/2016 6:53:00 AM,0
FYV,6/14/2016 7:53:00 AM,0
FYV,6/14/2016 8:53:00 AM,0
FYV,6/14/2016 9:53:00 AM,0
FYV,6/14/2016 10:53:00 AM,3.45
FYV,6/14/2016 11:53:00 AM,4.6
FYV,6/14/2016 12:53:00 PM,0
FYV,6/14/2016 1:53:00 PM,8.05
FYV,6/14/2016 2:53:00 PM,5.75
FYV,6/14/2016 3:53:00 PM,10.35
FYV,6/14/2016 4:53:00 PM,8.05
FYV,6/14/2016 5:53:00 PM,12.65
FYV,6/14/2016 6:53:00 PM,9.2
FYV,6/14/2016 7:53:00 PM,12.65
FYV,6/14/2016 8:53:00 PM,12.65
FYV,6/14/2016 9:53:00 PM,12.65
FYV,6/14/2016 10:53:00 PM,12.65
FYV,6/14/2016 11:53:00 PM,8.05
FYV,6/15/2016 12:53:00 AM,4.6
FYV,6/15/2016 1:53:00 AM,0
FYV,6/15/2016 2:53:00 AM,0
FYV,6/15/2016 3:53:00 AM,0
FYV,6/15/2016 4:53:00 AM,4.6
FYV,6/15/2016 5:53:00 AM,5.75
FYV,6/15/2016 6:53:00 AM,5.75
FYV,6/15/2016 7:53:00 AM,6.9
FYV,6/15/2016 8:53:00 AM,6.9
FYV,6/15/2016 9:53:00 AM,8.05
FYV,6/15/2016 10:53:00 AM,6.9
FYV,6/15/2016 11:53:00 AM,6.9
FYV,6/15/2016 12:53:00 PM,10.35
FYV,6/15/2016 1:53:00 PM,10.35
FYV,6/15/2016 2:53:00 PM,10.35
FYV,6/15/2016 3:53:00 PM,8.05
FYV,6/15/2016 4:53:00 PM,8.05
FYV,6/15/2016 5:53:00 PM,8.05
FYV,6/15/2016 6:53:00 PM,10.35
FYV,6/15/2016 7:53:00 PM,6.9
FYV,6/15/2016 8:53:00 PM,9.2
FYV,6/15/2016 9:53:00 PM,10.35
FYV,6/15/2016 10:53:00 PM,11.5
FYV,6/15/2016 11:53:00 PM,9.2
FYV,6/16/2016 12:53:00 AM,3.45
FYV,6/16/2016 1:53:00 AM,0
FYV,6/16/2016 2:53:00 AM,0
FYV,6/16/2016 3:53:00 AM,0
FYV,6/16/2016 4:53:00 AM,0
FYV,6/16/2016 5:53:00 AM,0
FYV,6/16/2016 6:53:00 AM,3.45
FYV,6/16/2016 7:53:00 AM,0
FYV,6/16/2016 8:53:00 AM,0
FYV,6/16/2016 9:53:00 AM,3.45
FYV,6/16/2016 10:53:00 AM,5.75
FYV,6/16/2016 11:53:00 AM,5.75
FYV,6/16/2016 12:53:00 PM,5.75
FYV,6/16/2016 1:53:00 PM,9.2
FYV,6/16/2016 2:53:00 PM,8.05
FYV,6/16/2016 3:53:00 PM,8.05
FYV,6/16/2016 4:53:00 PM,11.5
FYV,6/16/2016 5:53:00 PM,11.5
FYV,6/16/2016 6:53:00 PM,4.6
FYV,6/16/2016 7:53:00 PM,8.05
FYV,6/16/2016 8:53:00 PM,8.05
FYV,6/16/2016 9:53:00 PM,10.35
FYV,6/16/2016 10:53:00 PM,9.2
FYV,6/16/2016 11:53:00 PM,5.75
FYV,6/17/2016 12:53:00 AM,3.45
FYV,6/17/2016 1:53:00 AM,0
FYV,6/17/2016 2:53:00 AM,3.45
FYV,6/17/2016 3:53:00 AM,3.45
FYV,6/17/2016 4:53:00 AM,0
FYV,6/17/2016 5:53:00 AM,0
FYV,6/17/2016 6:53:00 AM,0
FYV,6/17/2016 7:53:00 AM,3.45
FYV,6/17/2016 8:53:00 AM,0
FYV,6/17/2016 9:53:00 AM,0
FYV,6/17/2016 10:53:00 AM,0
FYV,6/17/2016 11:53:00 AM,6.9
FYV,6/17/2016 12:53:00 PM,5.75
FYV,6/17/2016 1:53:00 PM,0
FYV,6/17/2016 2:53:00 PM,4.6
FYV,6/17/2016 3:53:00 PM,0
FYV,6/17/2016 4:53:00 PM,4.6
FYV,6/17/2016 5:53:00 PM,3.45
FYV,6/17/2016 6:53:00 PM,3.45
FYV,6/17/2016 7:53:00 PM,4.6
FYV,6/17/2016 8:53:00 PM,4.6
FYV,6/17/2016 9:53:00 PM,3.45
FYV,6/17/2016 10:53:00 PM,4.6
FYV,6/18/2016 1:53:00 AM,3.45
FYV,6/18/2016 2:53:00 AM,0
FYV,6/18/2016 3:53:00 AM,0
FYV,6/18/2016 4:53:00 AM,0
FYV,6/18/2016 5:53:00 AM,0
FYV,6/18/2016 6:53:00 AM,0
FYV,6/18/2016 7:53:00 AM,0
FYV,6/18/2016 8:53:00 AM,0
FYV,6/18/2016 9:53:00 AM,0
FYV,6/18/2016 10:53:00 AM,4.6
FYV,6/18/2016 11:53:00 AM,0
FYV,6/18/2016 12:53:00 PM,0
FYV,6/18/2016 1:53:00 PM,6.9
FYV,6/18/2016 2:53:00 PM,5.75
FYV,6/18/2016 3:53:00 PM,9.2
FYV,6/18/2016 4:53:00 PM,0
FYV,6/18/2016 5:53:00 PM,6.9
FYV,6/18/2016 6:53:00 PM,3.45
FYV,6/18/2016 7:53:00 PM,5.75
FYV,6/18/2016 8:53:00 PM,8.05
FYV,6/18/2016 9:53:00 PM,9.2
FYV,6/18/2016 10:53:00 PM,9.2
FYV,6/18/2016 11:53:00 PM,9.2
FYV,6/19/2016 12:53:00 AM,5.75
FYV,6/19/2016 1:53:00 AM,3.45
FYV,6/19/2016 2:53:00 AM,3.45
FYV,6/19/2016 3:53:00 AM,4.6
FYV,6/19/2016 4:53:00 AM,0
FYV,6/19/2016 5:53:00 AM,0
FYV,6/19/2016 6:53:00 AM,3.45
FYV,6/19/2016 7:53:00 AM,0
FYV,6/19/2016 8:53:00 AM,0
FYV,6/19/2016 9:53:00 AM,0
FYV,6/19/2016 10:53:00 AM,0
FYV,6/19/2016 11:53:00 AM,0
FYV,6/19/2016 12:53:00 PM,0
FYV,6/19/2016 1:53:00 PM,3.45
FYV,6/19/2016 2:53:00 PM,9.2
FYV,6/19/2016 3:53:00 PM,6.9
FYV,6/19/2016 4:53:00 PM,8.05
FYV,6/19/2016 5:53:00 PM,6.9
FYV,6/19/2016 6:53:00 PM,8.05
FYV,6/19/2016 7:53:00 PM,8.05
FYV,6/19/2016 8:53:00 PM,8.05
FYV,6/19/2016 9:53:00 PM,5.75
FYV,6/19/2016 10:53:00 PM,6.9
FYV,6/19/2016 11:53:00 PM,9.2
FYV,6/20/2016 12:53:00 AM,6.9
FYV,6/20/2016 1:53:00 AM,3.45
FYV,6/20/2016 2:53:00 AM,0
FYV,6/20/2016 3:53:00 AM,0
FYV,6/20/2016 4:53:00 AM,0
FYV,6/20/2016 5:53:00 AM,0
FYV,6/20/2016 6:53:00 AM,3.45
FYV,6/20/2016 7:53:00 AM,0
FYV,6/20/2016 8:53:00 AM,0
FYV,6/20/2016 9:53:00 AM,0
FYV,6/20/2016 10:53:00 AM,0
FYV,6/20/2016 11:53:00 AM,0
FYV,6/20/2016 12:53:00 PM,0
FYV,6/20/2016 1:53:00 PM,6.9
FYV,6/20/2016 2:53:00 PM,6.9
FYV,6/20/2016 3:53:00 PM,4.6
FYV,6/20/2016 4:53:00 PM,0
FYV,6/20/2016 5:53:00 PM,5.75
FYV,6/20/2016 6:53:00 PM,5.75
FYV,6/20/2016 7:53:00 PM,3.45
FYV,6/20/2016 8:53:00 PM,3.45
FYV,6/20/2016 9:53:00 PM,4.6
FYV,6/20/2016 10:53:00 PM,6.9
FYV,6/20/2016 11:53:00 PM,5.75
FYV,6/21/2016 12:53:00 AM,4.6
FYV,6/21/2016 1:53:00 AM,0
FYV,6/21/2016 2:53:00 AM,0
FYV,6/21/2016 3:53:00 AM,0
FYV,6/21/2016 4:53:00 AM,3.45
FYV,6/21/2016 5:53:00 AM,4.6
FYV,6/21/2016 6:53:00 AM,3.45
FYV,6/21/2016 7:53:00 AM,0
FYV,6/21/2016 8:53:00 AM,0
FYV,6/21/2016 9:53:00 AM,4.6
FYV,6/21/2016 10:53:00 AM,0
FYV,6/21/2016 11:53:00 AM,4.6
FYV,6/21/2016 12:53:00 PM,4.6
FYV,6/21/2016 3:53:00 PM,8.05
FYV,6/21/2016 4:53:00 PM,5.75
FYV,6/21/2016 5:53:00 PM,4.6
FYV,6/21/2016 6:53:00 PM,3.45
FYV,6/21/2016 7:53:00 PM,9.2
FYV,6/21/2016 8:53:00 PM,6.9
FYV,6/21/2016 9:53:00 PM,6.9
FYV,6/21/2016 10:53:00 PM,11.5
FYV,6/21/2016 11:53:00 PM,8.05
FYV,6/22/2016 12:53:00 AM,3.45
FYV,6/22/2016 1:53:00 AM,0
FYV,6/22/2016 2:53:00 AM,4.6
FYV,6/22/2016 3:53:00 AM,5.75
FYV,6/22/2016 4:53:00 AM,5.75
FYV,6/22/2016 5:53:00 AM,4.6
FYV,6/22/2016 6:53:00 AM,3.45
FYV,6/22/2016 7:53:00 AM,0
FYV,6/22/2016 8:53:00 AM,0
FYV,6/22/2016 9:53:00 AM,8.05
FYV,6/22/2016 10:53:00 AM,8.05
FYV,6/22/2016 11:53:00 AM,12.65
FYV,6/22/2016 12:53:00 PM,12.65
FYV,6/22/2016 1:53:00 PM,10.35
FYV,6/22/2016 2:53:00 PM,17.25
FYV,6/22/2016 3:53:00 PM,12.65
FYV,6/22/2016 4:53:00 PM,16.1
FYV,6/22/2016 5:53:00 PM,11.5
FYV,6/22/2016 6:53:00 PM,14.95
FYV,6/22/2016 7:53:00 PM,12.65
FYV,6/22/2016 8:53:00 PM,19.55
FYV,6/22/2016 9:53:00 PM,13.8
FYV,6/22/2016 10:53:00 PM,13.8
FYV,6/22/2016 11:53:00 PM,9.2
FYV,6/23/2016 12:53:00 AM,5.75
FYV,6/23/2016 1:53:00 AM,4.6
FYV,6/23/2016 2:53:00 AM,4.6
FYV,6/23/2016 3:53:00 AM,4.6
FYV,6/23/2016 4:53:00 AM,3.45
FYV,6/23/2016 5:53:00 AM,9.2
FYV,6/23/2016 6:53:00 AM,10.35
FYV,6/23/2016 7:53:00 AM,9.2
FYV,6/23/2016 8:53:00 AM,12.65
FYV,6/23/2016 9:53:00 AM,8.05
FYV,6/23/2016 10:53:00 AM,6.9
FYV,6/23/2016 11:53:00 AM,4.6
FYV,6/23/2016 12:53:00 PM,9.2
FYV,6/23/2016 1:53:00 PM,13.8
FYV,6/23/2016 2:53:00 PM,9.2
FYV,6/23/2016 3:53:00 PM,13.8
FYV,6/23/2016 4:53:00 PM,10.35
FYV,6/23/2016 5:53:00 PM,9.2
FYV,6/23/2016 6:53:00 PM,10.35
FYV,6/23/2016 7:53:00 PM,6.9
FYV,6/23/2016 8:53:00 PM,6.9
FYV,6/23/2016 9:53:00 PM,8.05
FYV,6/23/2016 10:53:00 PM,10.35
FYV,6/23/2016 11:53:00 PM,10.35
FYV,6/24/2016 12:53:00 AM,4.6
FYV,6/24/2016 1:53:00 AM,4.6
FYV,6/24/2016 2:53:00 AM,6.9
FYV,6/24/2016 3:53:00 AM,5.75
FYV,6/24/2016 4:53:00 AM,5.75
FYV,6/24/2016 5:53:00 AM,4.6
FYV,6/24/2016 6:53:00 AM,6.9
FYV,6/24/2016 7:53:00 AM,6.9
FYV,6/24/2016 8:53:00 AM,0
FYV,6/24/2016 9:53:00 AM,3.45
FYV,6/24/2016 10:53:00 AM,3.45
FYV,6/24/2016 11:53:00 AM,3.45
FYV,6/24/2016 12:53:00 PM,3.45
FYV,6/24/2016 1:53:00 PM,9.2
FYV,6/24/2016 2:53:00 PM,11.5
FYV,6/24/2016 3:53:00 PM,8.05
FYV,6/24/2016 4:53:00 PM,6.9
FYV,6/24/2016 5:53:00 PM,5.75
FYV,6/24/2016 6:53:00 PM,8.05
FYV,6/24/2016 7:53:00 PM,6.9
FYV,6/24/2016 8:53:00 PM,5.75
FYV,6/24/2016 9:53:00 PM,9.2
FYV,6/24/2016 10:53:00 PM,8.05
FYV,6/24/2016 11:53:00 PM,5.75
FYV,6/25/2016 12:53:00 AM,3.45
FYV,6/25/2016 1:53:00 AM,3.45
FYV,6/25/2016 2:53:00 AM,0
FYV,6/25/2016 3:53:00 AM,4.6
FYV,6/25/2016 4:53:00 AM,5.75
FYV,6/25/2016 5:53:00 AM,4.6
FYV,6/25/2016 6:53:00 AM,0
FYV,6/25/2016 7:53:00 AM,0
FYV,6/25/2016 8:53:00 AM,3.45
FYV,6/25/2016 9:53:00 AM,0
FYV,6/25/2016 10:53:00 AM,3.45
FYV,6/25/2016 11:53:00 AM,0
FYV,6/25/2016 12:53:00 PM,5.75
FYV,6/25/2016 1:53:00 PM,11.5
FYV,6/25/2016 2:53:00 PM,13.8
FYV,6/25/2016 3:53:00 PM,10.35
FYV,6/25/2016 4:53:00 PM,8.05
FYV,6/25/2016 5:53:00 PM,9.2
FYV,6/25/2016 6:53:00 PM,8.05
FYV,6/25/2016 7:53:00 PM,14.95
FYV,6/25/2016 8:53:00 PM,14.95
FYV,6/25/2016 9:53:00 PM,11.5
FYV,6/25/2016 10:53:00 PM,12.65
FYV,6/25/2016 11:53:00 PM,11.5
FYV,6/26/2016 12:53:00 AM,3.45
FYV,6/26/2016 1:53:00 AM,3.45
FYV,6/26/2016 2:53:00 AM,4.6
FYV,6/26/2016 3:53:00 AM,0
FYV,6/26/2016 4:53:00 AM,3.45
FYV,6/26/2016 5:53:00 AM,4.6
FYV,6/26/2016 6:53:00 AM,4.6
FYV,6/26/2016 7:53:00 AM,0
FYV,6/26/2016 8:53:00 AM,5.75
FYV,6/26/2016 9:53:00 AM,4.6
FYV,6/26/2016 10:53:00 AM,0
FYV,6/26/2016 11:53:00 AM,0
FYV,6/26/2016 12:53:00 PM,5.75
FYV,6/26/2016 1:53:00 PM,9.2
FYV,6/26/2016 2:53:00 PM,10.35
FYV,6/26/2016 3:53:00 PM,12.65
FYV,6/26/2016 4:53:00 PM,10.35
FYV,6/26/2016 5:53:00 PM,12.65
FYV,6/26/2016 6:53:00 PM,12.65
FYV,6/26/2016 7:53:00 PM,9.2
FYV,6/26/2016 8:53:00 PM,9.2
FYV,6/26/2016 9:53:00 PM,8.05
FYV,6/26/2016 10:53:00 PM,9.2
FYV,6/26/2016 11:53:00 PM,6.9
FYV,6/27/2016 12:53:00 AM,3.45
FYV,6/27/2016 1:53:00 AM,0
FYV,6/27/2016 2:53:00 AM,4.6
FYV,6/27/2016 3:53:00 AM,16.1
FYV,6/27/2016 4:53:00 AM,0
FYV,6/27/2016 5:53:00 AM,8.05
FYV,6/27/2016 6:53:00 AM,4.6
FYV,6/27/2016 7:53:00 AM,4.6
FYV,6/27/2016 8:53:00 AM,3.45
FYV,6/27/2016 9:53:00 AM,0
FYV,6/27/2016 10:53:00 AM,4.6
FYV,6/27/2016 11:53:00 AM,0
FYV,6/27/2016 12:53:00 PM,0
FYV,6/27/2016 1:53:00 PM,0
FYV,6/27/2016 2:53:00 PM,5.75
FYV,6/27/2016 3:53:00 PM,3.45
FYV,6/27/2016 4:53:00 PM,4.6
FYV,6/27/2016 5:53:00 PM,3.45
FYV,6/27/2016 6:53:00 PM,4.6
FYV,6/27/2016 7:53:00 PM,6.9
FYV,6/27/2016 8:53:00 PM,3.45
FYV,6/27/2016 9:53:00 PM,4.6
FYV,6/27/2016 10:53:00 PM,3.45
FYV,6/27/2016 11:53:00 PM,5.75
FYV,6/28/2016 12:53:00 AM,5.75
FYV,6/28/2016 1:53:00 AM,4.6
FYV,6/28/2016 2:53:00 AM,0
FYV,6/28/2016 3:53:00 AM,3.45
FYV,6/28/2016 4:53:00 AM,3.45
FYV,6/28/2016 5:53:00 AM,0
FYV,6/28/2016 6:53:00 AM,0
FYV,6/28/2016 7:53:00 AM,0
FYV,6/28/2016 8:53:00 AM,0
FYV,6/28/2016 9:53:00 AM,4.6
FYV,6/28/2016 10:53:00 AM,0
FYV,6/28/2016 11:53:00 AM,3.45
FYV,6/28/2016 12:53:00 PM,0
FYV,6/28/2016 1:53:00 PM,0
FYV,6/28/2016 2:53:00 PM,3.45
FYV,6/28/2016 3:53:00 PM,5.75
FYV,6/28/2016 4:53:00 PM,5.75
FYV,6/28/2016 5:53:00 PM,3.45
FYV,6/28/2016 6:53:00 PM,5.75
FYV,6/28/2016 7:53:00 PM,5.75
FYV,6/28/2016 8:53:00 PM,5.75
FYV,6/28/2016 9:53:00 PM,0
FYV,6/28/2016 10:53:00 PM,5.75
FYV,6/28/2016 11:53:00 PM,3.45
FYV,6/29/2016 12:53:00 AM,3.45
FYV,6/29/2016 1:53:00 AM,0
FYV,6/29/2016 2:53:00 AM,5.75
FYV,6/29/2016 3:53:00 AM,3.45
FYV,6/29/2016 4:53:00 AM,0
FYV,6/29/2016 5:53:00 AM,0
FYV,6/29/2016 6:53:00 AM,3.45
FYV,6/29/2016 7:53:00 AM,0
FYV,6/29/2016 8:53:00 AM,0
FYV,6/29/2016 9:53:00 AM,0
FYV,6/29/2016 10:53:00 AM,4.6
FYV,6/29/2016 11:53:00 AM,4.6
FYV,6/29/2016 12:53:00 PM,3.45
FYV,6/29/2016 1:53:00 PM,0
FYV,6/29/2016 2:53:00 PM,4.6
FYV,6/29/2016 3:53:00 PM,5.75
FYV,6/29/2016 4:53:00 PM,6.9
FYV,6/29/2016 5:53:00 PM,5.75
FYV,6/29/2016 6:53:00 PM,5.75
FYV,6/29/2016 7:53:00 PM,6.9
FYV,6/29/2016 8:53:00 PM,5.75
FYV,6/29/2016 9:53:00 PM,5.75
FYV,6/29/2016 10:53:00 PM,8.05
FYV,6/29/2016 11:53:00 PM,5.75
FYV,6/30/2016 12:53:00 AM,3.45
FYV,6/30/2016 1:53:00 AM,0
FYV,6/30/2016 2:53:00 AM,0
FYV,6/30/2016 3:53:00 AM,3.45
FYV,6/30/2016 4:53:00 AM,0
FYV,6/30/2016 5:53:00 AM,0
FYV,6/30/2016 6:53:00 AM,0
FYV,6/30/2016 7:53:00 AM,0
FYV,6/30/2016 8:53:00 AM,0
FYV,6/30/2016 9:53:00 AM,4.6
FYV,6/30/2016 10:53:00 AM,4.6
FYV,6/30/2016 11:53:00 AM,4.6
FYV,6/30/2016 12:53:00 PM,5.75
FYV,6/30/2016 1:53:00 PM,9.2
FYV,6/30/2016 2:53:00 PM,8.05
FYV,6/30/2016 3:53:00 PM,9.2
FYV,6/30/2016 4:53:00 PM,12.65
FYV,6/30/2016 5:53:00 PM,11.5
FYV,6/30/2016 6:53:00 PM,11.5
FYV,6/30/2016 7:53:00 PM,6.9
FYV,6/30/2016 8:53:00 PM,8.05
FYV,6/30/2016 9:53:00 PM,11.5
FYV,6/30/2016 10:53:00 PM,13.8
FYV,6/30/2016 11:53:00 PM,8.05
FYV,7/1/2016 12:53:00 AM,4.6
FYV,7/1/2016 1:53:00 AM,3.45
FYV,7/1/2016 2:53:00 AM,3.45
FYV,7/1/2016 3:53:00 AM,3.45
FYV,7/1/2016 4:53:00 AM,9.2
FYV,7/1/2016 5:53:00 AM,3.45
FYV,7/1/2016 6:53:00 AM,3.45
FYV,7/1/2016 7:53:00 AM,0
FYV,7/1/2016 8:53:00 AM,0
FYV,7/1/2016 9:53:00 AM,0
FYV,7/1/2016 10:53:00 AM,0
FYV,7/1/2016 11:53:00 AM,3.45
FYV,7/1/2016 12:53:00 PM,0
FYV,7/1/2016 1:53:00 PM,0
FYV,7/1/2016 2:53:00 PM,4.6
FYV,7/1/2016 3:53:00 PM,0
FYV,7/1/2016 4:53:00 PM,0
FYV,7/1/2016 5:53:00 PM,0
FYV,7/1/2016 6:53:00 PM,0
FYV,7/1/2016 7:53:00 PM,10.35
FYV,7/1/2016 8:53:00 PM,5.75
FYV,7/1/2016 9:53:00 PM,0
FYV,7/1/2016 10:53:00 PM,3.45
FYV,7/1/2016 11:53:00 PM,0
FYV,7/2/2016 12:53:00 AM,0
FYV,7/2/2016 1:53:00 AM,3.45
FYV,7/2/2016 2:53:00 AM,8.05
FYV,7/2/2016 3:53:00 AM,0
FYV,7/2/2016 4:53:00 AM,0
FYV,7/2/2016 5:53:00 AM,0
FYV,7/2/2016 6:53:00 AM,0
FYV,7/2/2016 7:53:00 AM,0
FYV,7/2/2016 8:53:00 AM,0
FYV,7/2/2016 9:53:00 AM,0
FYV,7/2/2016 10:53:00 AM,0
FYV,7/2/2016 11:53:00 AM,3.45
FYV,7/2/2016 12:53:00 PM,6.9
FYV,7/2/2016 1:53:00 PM,13.8
FYV,7/2/2016 2:53:00 PM,10.35
FYV,7/2/2016 3:53:00 PM,11.5
FYV,7/2/2016 4:53:00 PM,11.5
FYV,7/2/2016 5:53:00 PM,9.2
FYV,7/2/2016 6:53:00 PM,9.2
FYV,7/2/2016 7:53:00 PM,13.8
FYV,7/2/2016 8:53:00 PM,13.8
FYV,7/2/2016 9:53:00 PM,10.35
FYV,7/2/2016 10:53:00 PM,11.5
FYV,7/2/2016 11:53:00 PM,6.9
FYV,7/3/2016 12:53:00 AM,5.75
FYV,7/3/2016 1:53:00 AM,4.6
FYV,7/3/2016 2:53:00 AM,4.6
FYV,7/3/2016 3:53:00 AM,4.6
FYV,7/3/2016 4:53:00 AM,9.2
FYV,7/3/2016 5:53:00 AM,4.6
FYV,7/3/2016 6:53:00 AM,4.6
FYV,7/3/2016 7:53:00 AM,4.6
FYV,7/3/2016 8:53:00 AM,5.75
FYV,7/3/2016 9:53:00 AM,8.05
FYV,7/3/2016 10:53:00 AM,11.5
FYV,7/3/2016 11:53:00 AM,11.5
FYV,7/3/2016 12:53:00 PM,4.6
FYV,7/3/2016 1:53:00 PM,12.65
FYV,7/3/2016 2:53:00 PM,3.45
FYV,7/3/2016 3:53:00 PM,6.9
FYV,7/3/2016 4:53:00 PM,12.65
FYV,7/3/2016 5:53:00 PM,6.9
FYV,7/3/2016 6:53:00 PM,10.35
FYV,7/3/2016 7:53:00 PM,12.65
FYV,7/3/2016 8:53:00 PM,10.35
FYV,7/3/2016 9:53:00 PM,13.8
FYV,7/3/2016 10:53:00 PM,9.2
FYV,7/3/2016 11:53:00 PM,8.05
FYV,7/4/2016 12:53:00 AM,0
FYV,7/4/2016 1:53:00 AM,0
FYV,7/4/2016 2:53:00 AM,6.9
FYV,7/4/2016 3:53:00 AM,12.65
FYV,7/4/2016 4:53:00 AM,14.95
FYV,7/4/2016 5:53:00 AM,6.9
FYV,7/4/2016 6:53:00 AM,17.25
FYV,7/4/2016 7:53:00 AM,9.2
FYV,7/4/2016 8:53:00 AM,4.6
FYV,7/4/2016 9:53:00 AM,4.6
FYV,7/4/2016 10:53:00 AM,6.9
FYV,7/4/2016 11:53:00 AM,10.35
FYV,7/4/2016 12:53:00 PM,5.75
FYV,7/4/2016 1:53:00 PM,9.2
FYV,7/4/2016 2:53:00 PM,5.75
FYV,7/4/2016 3:53:00 PM,8.05
FYV,7/4/2016 4:53:00 PM,9.2
FYV,7/4/2016 5:53:00 PM,11.5
FYV,7/4/2016 6:53:00 PM,8.05
FYV,7/4/2016 7:53:00 PM,10.35
FYV,7/4/2016 8:53:00 PM,11.5
FYV,7/4/2016 9:53:00 PM,9.2
FYV,7/4/2016 10:53:00 PM,6.9
FYV,7/4/2016 11:53:00 PM,5.75
FYV,7/5/2016 12:53:00 AM,3.45
FYV,7/5/2016 1:53:00 AM,0
